Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
9,786;18.49;76.68;192.39;18.69;108.46;194.26;18.80;138.64;197.43;18.85;153.21;200.19;3.00;127.25;195.77;-7.28;109.49;195.22;-0.11;91.00;207.93;3.20;85.78;210.69;33.93;125.40;199.70;39.04;102.24;197.84;36.33;83.15;208.02;34.63;77.06;212.01;11.10;76.63;195.48;8.61;36.39;190.80;7.98;5.97;188.15;9.57;1.47;198.52;25.38;76.85;196.65;28.53;40.47;208.06;29.53;9.27;215.72;28.11;5.77;228.22
9,819;19.03;76.62;193.74;19.32;108.47;195.59;19.50;138.70;198.72;19.57;153.11;201.30;3.68;127.31;197.04;-6.44;109.32;196.71;0.77;91.19;209.51;4.32;85.93;212.39;34.57;125.36;201.10;39.75;102.20;199.36;37.40;82.97;209.15;35.76;76.84;213.02;11.63;76.61;196.81;9.01;36.27;191.95;8.10;5.87;188.55;9.52;1.24;198.81;25.90;76.75;198.03;28.80;39.74;208.36;29.74;9.08;215.53;29.29;5.29;226.86
9,853;19.65;76.60;195.10;20.00;108.52;196.90;20.23;138.79;199.98;20.31;153.08;202.38;4.38;127.42;198.22;-5.44;109.12;198.29;1.78;91.49;211.20;5.56;86.19;214.29;35.21;125.36;202.40;40.46;102.18;200.88;38.47;82.80;210.34;36.95;76.64;214.10;12.24;76.64;198.13;9.49;36.29;193.23;8.31;5.80;189.06;9.54;1.01;199.17;26.49;76.69;199.41;29.08;38.91;208.70;29.89;8.65;214.99;29.67;4.45;225.67
9,886;20.30;76.63;196.41;20.70;108.59;198.16;20.96;138.90;201.18;21.05;153.08;203.40;5.09;127.56;199.36;-4.37;108.88;199.90;2.91;91.82;213.04;6.85;86.55;216.35;35.88;125.41;203.73;41.19;102.22;202.36;39.50;82.63;211.55;38.14;76.46;215.20;12.90;76.70;199.42;9.99;36.36;194.55;8.56;5.74;189.66;9.54;0.72;199.54;27.11;76.68;200.76;29.41;38.27;209.11;29.99;8.22;214.36;30.00;3.61;224.38
9,919;20.98;76.68;197.69;21.40;108.69;199.35;21.67;139.01;202.30;21.80;153.11;204.39;5.79;127.72;200.44;-3.28;108.63;201.57;4.28;92.17;215.20;8.16;86.96;218.52;36.54;125.49;204.99;41.92;102.29;203.75;40.48;82.52;212.73;39.31;76.34;216.30;13.57;76.78;200.66;10.49;36.53;195.93;8.86;5.76;190.44;9.51;0.44;200.02;27.74;76.72;202.05;29.75;38.00;209.53;30.03;7.91;213.74;30.27;2.87;223.08
9,954;21.66;76.76;198.91;22.09;108.78;200.49;22.36;139.11;203.34;22.50;153.17;205.31;6.49;127.88;201.44;-2.22;108.42;203.17;5.59;92.49;217.24;9.46;87.49;220.62;37.17;125.57;206.18;42.67;102.38;205.04;41.44;82.41;213.89;40.48;76.19;217.43;14.26;76.87;201.86;10.91;36.81;197.30;9.11;5.80;191.27;9.45;0.20;200.53;28.39;76.78;203.30;30.10;38.08;209.98;30.05;7.79;213.22;30.49;2.30;221.90
9,986;22.33;76.85;200.09;22.76;108.87;201.55;23.03;139.19;204.29;23.17;153.25;206.14;7.13;128.04;202.31;-1.26;108.25;204.69;6.83;92.84;219.16;10.66;88.15;222.62;37.78;125.64;207.27;43.45;102.48;206.23;42.35;82.32;215.03;41.58;76.07;218.55;14.92;76.96;203.02;11.20;37.26;198.75;9.30;5.89;192.12;10.81;0.39;201.12;29.02;76.86;204.50;30.47;38.29;210.51;30.09;7.81;212.88;32.06;1.99;219.95
10,019;22.94;76.94;201.24;23.39;108.96;202.56;23.68;139.25;205.17;23.81;153.36;206.95;7.67;128.18;203.01;-0.41;108.18;206.05;8.02;93.25;221.05;11.73;88.77;224.59;38.34;125.73;208.24;44.21;102.60;207.32;43.21;82.26;216.14;42.59;75.98;219.63;15.54;77.04;204.13;11.42;37.77;200.34;9.41;6.09;193.04;12.16;0.66;201.69;29.60;76.95;205.68;30.85;38.54;211.11;30.18;7.87;212.72;33.50;1.88;218.40
10,053;23.50;77.01;202.35;23.98;109.03;203.51;24.29;139.30;205.96;24.42;153.45;207.69;8.31;128.28;203.82;0.38;108.21;207.25;9.07;93.64;222.76;12.66;89.34;226.41;38.91;125.80;209.17;44.98;102.72;208.30;44.02;82.23;217.18;43.53;75.91;220.64;16.09;77.11;205.19;11.53;38.27;202.00;9.42;6.38;194.00;13.41;0.96;202.37;30.13;77.03;206.83;31.22;38.80;211.74;30.35;7.89;212.76;34.51;1.89;217.58
10,086;23.99;77.06;203.41;24.52;109.08;204.41;24.86;139.35;206.71;24.97;153.54;208.38;8.92;128.35;204.58;1.06;108.28;208.32;9.95;94.05;224.27;13.43;89.88;228.03;39.46;125.86;210.08;45.74;102.84;209.19;44.76;82.17;218.20;44.37;75.84;221.62;16.58;77.17;206.20;11.55;38.66;203.62;9.30;6.68;195.03;14.44;1.18;203.18;30.61;77.07;207.95;31.59;39.01;212.38;30.53;7.81;212.90;35.60;1.88;216.92
10,120;24.44;77.09;204.45;25.01;109.12;205.27;25.39;139.39;207.40;25.47;153.62;209.03;9.51;128.39;205.32;1.68;108.34;209.31;10.69;94.42;225.55;14.06;90.31;229.42;39.97;125.90;210.92;46.46;102.95;210.00;45.43;82.06;219.15;45.11;75.78;222.58;17.02;77.20;207.20;11.46;38.91;205.25;9.07;6.94;196.55;13.80;1.48;204.66;31.03;77.09;209.04;31.95;39.01;213.01;30.80;7.61;213.18;37.12;1.87;215.99
10,152;24.83;77.09;205.47;25.46;109.15;206.11;25.87;139.43;208.05;25.93;153.70;209.64;10.05;128.41;206.02;2.20;108.42;210.14;11.32;94.52;226.58;14.58;90.55;230.51;40.43;125.94;211.67;47.12;103.04;210.76;46.05;81.96;220.09;45.77;75.74;223.51;17.41;77.22;208.18;11.33;39.03;206.97;8.72;7.10;198.44;13.20;1.79;206.65;31.41;77.08;210.09;32.30;38.82;213.62;31.13;7.35;213.49;38.75;1.86;215.07
10,187;25.18;77.09;206.49;25.85;109.18;206.93;26.31;139.47;208.68;26.35;153.78;210.21;10.52;128.44;206.67;2.61;108.55;210.80;11.67;94.73;227.33;14.92;90.73;231.29;40.84;125.97;212.38;47.70;103.12;211.49;46.57;81.85;220.97;46.29;75.71;224.40;17.74;77.24;209.15;11.18;39.09;208.87;8.40;7.45;200.93;12.69;2.07;208.94;31.74;77.05;211.15;32.62;38.49;214.22;31.49;7.05;213.81;40.41;1.83;214.14
10,219;25.46;77.08;207.51;26.19;109.20;207.74;26.69;139.50;209.29;26.73;153.84;210.78;10.94;128.44;207.31;2.96;108.65;211.38;11.94;94.75;227.97;15.16;90.75;231.78;41.19;125.97;213.07;48.20;103.16;212.19;46.98;81.73;221.78;46.67;75.70;225.26;18.02;77.26;210.13;11.05;39.02;210.89;8.17;7.75;203.65;11.47;2.24;211.57;32.01;77.01;212.20;32.89;38.10;214.83;31.86;6.76;214.16;41.41;1.75;213.67
10,254;25.71;77.06;208.51;26.47;109.20;208.54;27.01;139.51;209.89;27.06;153.89;211.33;11.34;128.44;207.92;3.24;108.72;211.85;11.96;94.84;228.34;15.27;90.66;231.99;41.48;125.97;213.73;48.59;103.18;212.88;47.26;81.61;222.56;46.90;75.64;226.12;18.25;77.27;211.10;10.98;39.00;213.04;8.10;8.05;207.02;9.74;2.72;215.63;32.25;76.98;213.24;33.09;37.72;215.43;32.18;6.50;214.52;41.69;1.62;213.69
10,288;25.91;77.03;209.53;26.71;109.19;209.34;27.27;139.50;210.47;27.31;153.92;211.86;11.65;128.43;208.49;3.44;108.77;212.22;11.91;94.74;228.67;15.33;90.41;231.96;41.70;125.94;214.41;48.88;103.18;213.59;47.43;81.48;223.36;46.99;75.59;226.99;18.46;77.25;212.10;11.01;39.05;215.32;7.63;7.70;209.99;8.30;3.25;219.20;32.44;76.93;214.27;33.19;37.42;216.07;32.40;6.30;214.90;40.27;1.77;215.73
10,321;26.08;76.98;210.57;26.89;109.15;210.15;27.47;139.47;211.05;27.51;153.91;212.43;11.83;128.42;208.98;3.55;108.81;212.49;11.69;94.71;228.74;15.23;90.18;231.73;41.81;125.91;215.08;49.00;103.13;214.37;47.48;81.39;224.17;46.93;75.55;227.87;18.62;77.20;213.14;11.16;39.20;217.64;7.76;8.24;214.14;6.88;4.16;224.06;32.60;76.88;215.30;33.22;37.04;216.78;32.49;6.15;215.32;38.70;1.97;217.85
10,354;26.21;76.92;211.63;27.03;109.11;210.93;27.61;139.43;211.56;27.65;153.84;213.01;11.96;128.41;209.39;3.58;108.87;212.63;11.44;94.21;228.79;15.06;89.81;231.38;41.88;125.87;215.66;49.01;103.05;215.16;47.43;81.37;224.99;46.71;75.53;228.70;18.75;77.15;214.20;11.41;39.43;220.05;7.82;8.14;218.48;6.21;4.47;229.00;32.71;76.83;216.36;33.19;36.73;217.50;32.39;6.08;215.70;36.96;2.21;220.01
10,386;26.28;76.84;212.72;27.09;109.02;211.77;27.67;139.33;212.16;27.72;153.75;213.60;12.01;128.38;209.84;3.49;108.92;212.66;11.07;93.79;228.70;14.86;88.75;230.95;41.85;125.78;216.32;48.93;102.94;215.94;47.25;81.38;225.82;46.33;75.52;229.53;18.82;77.05;215.29;11.69;39.40;222.67;7.90;8.07;222.53;6.30;4.76;233.54;32.78;76.75;217.46;33.08;36.48;218.23;32.09;6.11;216.08;35.02;2.51;222.25
10,419;26.31;76.71;213.81;27.09;108.90;212.63;27.64;139.20;212.77;27.70;153.63;214.21;11.97;128.31;210.31;3.36;108.92;212.67;10.42;93.34;228.52;14.38;88.07;230.58;41.74;125.66;217.00;48.77;102.78;216.72;46.93;81.34;226.68;45.82;75.47;230.35;18.84;76.92;216.39;11.97;39.39;225.07;8.04;7.93;226.41;6.41;5.09;238.07;32.81;76.65;218.53;32.93;36.26;218.95;31.65;6.16;216.41;32.92;2.79;224.49
10,455;26.27;76.54;214.90;27.01;108.73;213.52;27.53;139.03;213.45;27.58;153.45;214.94;11.83;128.19;210.85;3.12;108.81;212.76;9.80;92.77;228.35;13.90;87.17;230.34;41.53;125.50;217.77;48.52;102.60;217.51;46.50;81.29;227.63;45.21;75.39;231.20;18.79;76.72;217.52;12.24;39.46;227.23;8.11;7.67;230.09;6.47;5.38;242.52;32.77;76.50;219.60;32.72;35.99;219.72;31.09;6.19;217.24;30.70;3.04;227.25
10,486;26.18;76.33;215.94;26.87;108.55;214.38;27.35;138.85;214.15;27.38;153.25;215.68;11.63;128.04;211.45;2.82;108.65;212.88;9.25;92.14;228.29;13.39;86.29;230.21;41.29;125.35;218.52;48.21;102.42;218.30;46.00;81.20;228.57;44.53;75.30;232.00;18.69;76.50;218.58;12.47;39.55;229.10;8.09;7.36;233.26;6.45;5.34;246.03;32.68;76.33;220.60;32.50;35.74;220.45;30.48;6.22;218.01;28.46;3.32;229.96
10,521;26.04;76.11;216.96;26.68;108.36;215.24;27.12;138.67;214.84;27.08;153.01;216.50;11.39;127.90;212.05;2.44;108.42;213.09;8.73;91.42;228.35;12.80;85.44;230.30;41.01;125.19;219.25;47.85;102.22;219.10;45.46;81.08;229.51;43.84;75.20;232.80;18.55;76.28;219.63;12.63;39.55;230.62;8.23;7.25;236.20;6.22;4.97;249.00;32.54;76.13;221.59;32.28;35.45;221.12;29.85;6.24;218.71;27.02;3.47;231.64
10,553;25.82;75.86;217.98;26.40;108.15;216.16;26.78;138.48;215.65;26.69;152.80;217.35;11.00;127.69;212.84;2.00;108.17;213.47;8.15;90.65;228.62;12.22;84.23;230.67;40.62;125.00;220.10;47.43;102.02;219.91;44.89;80.92;230.44;43.15;75.07;233.62;18.34;76.03;220.66;12.72;39.44;231.87;8.31;6.86;238.58;5.94;4.32;251.42;32.32;75.89;222.60;32.06;35.22;221.75;29.28;6.26;219.35;26.43;3.51;232.28
10,587;25.55;75.59;218.98;26.04;107.93;217.11;26.34;138.30;216.54;26.22;152.63;218.25;10.53;127.45;213.76;1.50;107.90;214.07;7.61;90.02;229.11;11.69;83.14;231.32;40.13;124.80;221.08;46.96;101.83;220.80;44.29;80.74;231.42;42.47;74.93;234.50;18.07;75.76;221.69;12.75;39.22;232.88;8.18;6.26;239.98;5.79;3.75;252.80;32.05;75.63;223.58;31.83;35.03;222.35;28.81;6.28;219.94;25.95;3.53;232.86
10,621;25.23;75.31;219.96;25.63;107.73;218.08;25.84;138.15;217.51;25.64;152.49;219.23;10.00;127.22;214.75;0.95;107.64;214.91;7.01;89.63;229.82;11.14;82.52;232.21;39.58;124.62;222.13;46.41;101.64;221.79;43.66;80.51;232.44;41.82;74.76;235.45;17.77;75.49;222.68;12.71;39.00;233.58;8.26;5.92;240.87;5.84;3.43;253.67;31.72;75.37;224.54;31.59;34.85;222.95;28.45;6.25;220.47;25.57;3.51;233.38
10,653;24.85;75.04;220.91;25.23;107.56;218.93;25.38;138.04;218.34;24.94;152.22;220.30;9.50;127.01;215.70;0.38;107.39;216.00;6.51;89.31;230.81;10.70;82.06;233.31;39.01;124.48;223.16;45.78;101.47;222.92;43.03;80.42;233.52;41.21;74.68;236.45;17.42;75.23;223.63;12.66;38.85;234.01;8.38;5.53;241.28;5.93;3.04;254.06;31.33;75.10;225.50;31.29;34.68;223.59;28.20;6.21;220.96;25.28;3.48;233.86
10,686;24.40;74.78;221.84;24.69;107.42;219.96;24.75;138.02;219.48;24.27;152.25;221.38;8.89;126.87;216.90;-0.14;107.21;217.29;6.13;89.09;231.99;10.38;81.58;234.58;38.31;124.41;224.37;45.05;101.37;224.17;42.39;80.40;234.63;40.62;74.64;237.51;16.99;74.99;224.57;12.59;38.56;234.32;8.58;5.08;241.14;6.10;2.59;253.91;30.87;74.84;226.43;31.00;34.54;224.22;28.04;6.19;221.18;25.11;3.45;234.07
10,719;23.88;74.54;222.76;24.10;107.32;220.97;24.10;138.04;220.60;23.55;152.28;222.53;8.28;126.77;218.13;-0.61;107.10;218.77;5.75;89.00;233.46;10.00;81.36;236.12;37.59;124.38;225.58;44.30;101.31;225.48;41.80;80.52;235.75;40.05;74.72;238.63;16.51;74.76;225.47;12.49;38.17;234.52;8.85;4.62;240.79;6.36;2.13;253.55;30.33;74.58;227.35;30.72;34.43;224.83;27.95;6.17;221.18;25.02;3.42;234.06
10,754;23.29;74.30;223.68;23.46;107.24;222.02;23.41;138.09;221.79;22.82;152.35;223.75;7.64;126.68;219.47;-1.03;107.05;220.39;5.41;88.96;235.07;9.66;81.27;237.82;36.82;124.39;226.85;43.51;101.30;226.86;41.21;80.74;236.94;39.37;74.96;239.75;15.96;74.55;226.40;12.36;37.70;234.67;9.15;4.18;240.37;6.65;1.68;253.13;29.74;74.34;228.27;30.42;34.32;225.54;27.92;6.14;221.35;25.00;3.39;234.23
10,787;22.67;74.09;224.57;22.79;107.19;223.07;22.70;138.19;223.00;22.07;152.46;224.99;6.98;126.62;220.86;-1.43;107.00;222.15;5.13;88.97;236.86;9.10;81.90;239.68;36.04;124.47;228.11;42.68;101.34;228.30;40.60;80.95;238.16;38.67;75.20;240.94;15.36;74.36;227.33;12.18;37.17;234.79;9.46;3.79;239.93;6.98;1.28;252.68;29.13;74.12;229.15;30.10;34.22;226.34;27.93;6.13;221.65;25.02;3.37;234.52
10,820;22.04;73.93;225.46;22.11;107.19;224.10;21.99;138.31;224.19;21.31;152.57;226.25;6.37;126.60;222.26;-1.81;106.98;223.94;4.70;89.20;238.94;8.55;82.68;241.61;35.28;124.62;229.31;41.85;101.44;229.70;39.94;81.18;239.51;37.94;75.48;242.16;14.75;74.21;228.24;11.95;36.60;234.93;9.79;3.46;239.46;7.35;0.94;252.22;28.50;73.96;230.01;29.78;34.21;227.33;27.97;6.22;222.13;25.11;3.45;235.00
10,855;21.38;73.80;226.31;21.49;107.19;225.03;21.37;138.43;225.22;20.66;152.68;227.36;5.84;126.60;223.51;-2.20;106.98;225.66;4.18;89.60;240.78;8.03;83.47;243.47;34.62;124.78;230.35;41.05;101.53;231.05;39.27;81.44;240.85;37.21;75.77;243.41;14.12;74.09;229.14;11.69;36.10;235.07;10.09;3.20;239.02;7.69;0.67;251.79;27.85;73.83;230.82;29.44;34.26;228.46;28.04;6.32;222.95;25.23;3.55;235.83
10,887;20.70;73.69;227.17;20.73;107.20;226.12;20.56;138.54;226.53;19.90;152.86;228.65;5.17;126.51;225.12;-2.61;107.01;227.31;3.71;90.02;242.39;7.53;84.31;245.26;33.85;124.94;231.51;40.26;101.66;232.33;38.59;81.63;242.17;36.46;76.04;244.67;13.45;73.97;230.09;11.39;35.71;235.24;10.33;2.98;238.64;8.05;0.44;251.43;27.19;73.74;231.60;29.11;34.43;229.83;28.13;6.58;223.83;25.44;3.79;236.73
10,920;20.04;73.62;227.99;20.00;107.22;227.15;19.81;138.62;227.72;19.18;152.97;229.88;4.56;126.42;226.60;-3.07;107.06;228.87;3.21;90.45;243.83;7.03;85.25;246.90;33.14;125.08;232.55;39.51;101.77;233.48;37.91;81.70;243.48;35.72;76.29;245.92;12.80;73.88;231.01;11.01;35.48;235.48;10.55;2.84;238.36;8.40;0.28;251.17;26.55;73.69;232.32;28.79;34.76;231.48;28.23;6.86;224.81;25.67;4.06;237.72
10,955;19.41;73.60;228.79;19.36;107.25;228.06;19.15;138.67;228.72;18.47;152.98;231.00;4.01;126.31;227.89;-3.59;107.11;230.30;2.44;91.11;244.98;6.39;86.32;248.24;32.52;125.20;233.43;38.80;101.85;234.53;37.25;81.60;244.72;34.99;76.54;247.08;12.16;73.83;231.92;10.57;35.42;235.77;10.74;2.78;238.13;8.71;0.20;250.97;25.95;73.71;233.02;28.43;35.33;233.48;28.35;7.20;225.90;25.90;4.39;238.83
10,987;18.83;73.62;229.55;18.72;107.28;228.97;18.45;138.67;229.81;17.75;152.99;232.13;3.42;126.22;229.19;-4.16;107.18;231.63;1.63;91.74;245.92;5.72;87.31;249.26;31.89;125.28;234.33;38.11;101.90;235.52;36.61;81.39;245.88;34.32;76.69;248.18;11.55;73.81;232.80;10.07;35.47;236.10;10.90;2.77;237.93;9.00;0.18;250.78;25.42;73.77;233.66;28.09;36.04;235.64;28.50;7.41;227.11;26.18;4.60;240.06
11,020;18.31;73.68;230.26;18.13;107.31;229.85;17.79;138.65;230.87;17.06;152.97;233.24;2.88;126.16;230.46;-4.77;107.29;232.82;0.80;92.33;246.68;5.10;87.90;250.08;31.29;125.32;235.22;37.47;101.93;236.41;36.00;81.16;246.94;33.75;76.82;249.18;11.00;73.82;233.62;9.56;35.61;236.44;11.02;2.81;237.77;9.24;0.20;250.64;24.97;73.87;234.26;27.73;36.95;237.98;28.40;8.64;228.63;26.19;5.81;241.59
11,054;17.87;73.76;230.89;17.61;107.34;230.67;17.19;138.60;231.91;16.45;152.93;234.30;2.39;126.15;231.65;-5.37;107.44;233.86;0.06;92.75;247.19;4.56;88.10;250.72;30.76;125.32;236.06;36.91;101.90;237.20;35.46;80.96;247.84;33.35;76.86;250.13;10.51;73.85;234.36;9.04;35.83;236.76;10.96;2.88;237.69;9.28;0.25;250.57;24.60;73.99;234.79;27.39;38.15;240.35;28.24;9.93;230.21;26.14;7.07;243.18
11,087;17.48;73.85;231.45;17.12;107.36;231.51;16.63;138.51;233.03;15.86;152.86;235.44;1.93;126.17;232.86;-5.92;107.59;234.79;-0.53;92.98;247.55;3.98;88.22;251.20;30.27;125.29;236.96;36.41;101.87;237.89;35.01;80.77;248.56;33.03;76.87;250.88;10.06;73.91;235.03;8.53;36.11;237.06;10.72;2.96;237.63;9.16;0.31;250.52;24.29;74.12;235.25;27.09;39.33;242.51;28.01;11.25;231.92;26.02;8.35;244.91
11,120;17.17;73.98;231.96;16.73;107.38;232.28;16.18;138.42;234.05;15.40;152.79;236.47;1.56;126.24;233.92;-6.42;107.71;235.65;-1.05;93.08;247.97;3.41;88.27;251.54;29.88;125.26;237.71;36.00;101.83;238.46;34.65;80.58;249.14;32.78;76.84;251.46;9.67;74.00;235.62;8.02;36.48;237.34;10.41;3.10;237.62;8.97;0.42;250.51;24.06;74.26;235.68;26.82;40.48;244.47;27.81;11.23;233.46;25.92;8.33;246.44
11,153;16.92;74.12;232.42;16.45;107.40;233.00;15.90;138.28;235.04;15.11;152.66;237.48;1.32;126.37;234.87;-6.85;107.81;236.40;-1.54;93.13;248.37;2.87;88.26;251.76;29.60;125.23;238.51;35.70;101.80;238.97;34.40;80.40;249.57;32.64;76.78;251.89;9.34;74.14;236.13;7.54;36.87;237.57;9.89;3.26;237.64;8.51;0.55;250.53;23.90;74.41;236.09;26.58;41.34;246.18;27.57;11.10;235.08;25.74;8.19;248.04
11,186;16.73;74.28;232.87;16.24;107.42;233.67;15.67;138.14;235.96;14.87;152.54;238.41;1.12;126.50;235.76;-7.19;107.95;237.11;-1.86;93.02;248.78;2.47;88.14;251.89;29.38;125.19;239.23;35.49;101.77;239.40;34.25;80.27;249.90;32.60;76.66;252.21;9.06;74.29;236.60;7.12;37.24;237.77;9.32;3.44;237.68;8.02;0.70;250.58;23.81;74.57;236.51;26.38;42.00;247.49;27.27;10.89;236.72;25.50;7.98;249.67
11,219;16.60;74.43;233.32;16.12;107.41;234.38;15.60;137.96;236.96;14.80;152.37;239.42;1.03;126.64;236.73;-7.43;108.11;237.79;-2.02;92.78;249.20;2.27;87.93;252.02;29.30;125.22;240.03;35.37;101.81;239.80;34.18;80.23;250.16;32.65;76.55;252.46;8.84;74.45;237.06;6.76;37.56;237.94;8.70;3.61;237.75;7.48;0.85;250.64;23.76;74.72;236.95;26.23;42.53;248.47;27.34;10.62;240.90;25.62;7.74;253.80
11,254;16.51;74.59;233.80;16.10;107.40;235.09;15.65;137.78;237.89;14.85;152.21;240.36;1.07;126.78;237.61;-7.59;108.31;238.42;-2.12;92.54;249.59;2.20;87.75;252.13;29.34;125.26;240.81;35.35;101.87;240.18;34.18;80.22;250.37;32.82;76.38;252.68;8.70;74.61;237.54;6.48;37.83;238.12;8.07;3.79;237.81;6.90;1.00;250.69;23.74;74.86;237.43;26.12;42.91;249.15;27.52;9.91;244.78;25.82;7.07;257.64
11,286;16.47;74.73;234.32;16.15;107.37;235.82;15.80;137.57;238.80;15.01;152.02;241.28;1.18;126.92;238.43;-7.64;108.55;239.04;-2.15;92.34;249.94;2.27;87.67;252.23;29.49;125.33;241.58;35.45;101.96;240.58;34.30;80.21;250.58;33.00;76.21;252.90;8.62;74.77;238.05;6.27;37.97;238.37;7.50;3.97;237.83;6.36;1.16;250.70;23.75;74.98;237.98;26.05;43.02;249.55;27.85;8.62;248.36;26.14;5.83;261.16
11,320;16.50;74.86;234.89;16.30;107.32;236.56;16.08;137.36;239.69;15.31;151.81;242.19;1.38;127.08;239.19;-7.62;108.93;239.60;-2.10;92.20;250.25;2.48;87.65;252.41;29.73;125.42;242.37;35.66;102.07;241.01;34.53;80.21;250.83;33.19;76.10;253.16;8.63;74.91;238.59;6.14;37.95;238.69;7.05;4.16;237.84;5.92;1.32;250.71;23.78;75.08;238.57;26.01;42.92;249.81;28.20;7.21;251.63;26.48;4.47;264.37
11,354;16.59;74.97;235.50;16.54;107.26;237.32;16.44;137.13;240.60;15.68;151.60;243.10;1.65;127.27;239.94;-7.45;109.30;240.14;-1.92;92.09;250.62;2.84;87.48;252.77;30.03;125.51;243.24;35.99;102.20;241.53;34.90;80.22;251.17;33.51;75.88;253.52;8.74;75.05;239.16;6.11;37.80;239.05;6.72;4.33;237.91;5.56;1.48;250.77;23.87;75.17;239.21;26.00;42.71;250.01;28.59;6.30;254.38;26.80;3.60;267.07
11,387;16.78;75.09;236.14;16.85;107.20;238.09;16.87;136.91;241.47;16.13;151.39;243.99;1.98;127.47;240.63;-7.07;109.61;240.70;-1.59;92.02;251.07;3.36;87.36;253.25;30.40;125.60;244.11;36.41;102.34;242.10;35.35;80.27;251.58;33.93;75.68;254.00;8.96;75.18;239.76;6.18;37.55;239.44;6.66;4.50;238.10;5.43;1.64;250.95;24.03;75.26;239.89;26.06;42.48;250.09;28.98;5.96;256.54;27.11;3.28;269.20
